GeneSet,Gene
gobp_blood_vessel_morphogenesis,56999
gobp_blood_vessel_morphogenesis,57007
gobp_blood_vessel_morphogenesis,57057
gobp_blood_vessel_morphogenesis,57125
gobp_blood_vessel_morphogenesis,57178
gobp_blood_vessel_morphogenesis,57343
gobp_blood_vessel_morphogenesis,57381
gobp_blood_vessel_morphogenesis,5740
gobp_blood_vessel_morphogenesis,574032
gobp_blood_vessel_morphogenesis,5743
gobp_blood_vessel_morphogenesis,574408
gobp_blood_vessel_morphogenesis,574411
gobp_blood_vessel_morphogenesis,574434
gobp_blood_vessel_morphogenesis,574449
gobp_blood_vessel_morphogenesis,574452
gobp_blood_vessel_morphogenesis,574453
gobp_blood_vessel_morphogenesis,574456
gobp_blood_vessel_morphogenesis,574506
gobp_blood_vessel_morphogenesis,574508
gobp_blood_vessel_morphogenesis,5747
gobp_blood_vessel_morphogenesis,57493
gobp_blood_vessel_morphogenesis,575
gobp_blood_vessel_morphogenesis,57556
gobp_blood_vessel_morphogenesis,576
gobp_blood_vessel_morphogenesis,57608
gobp_blood_vessel_morphogenesis,57674
gobp_blood_vessel_morphogenesis,577
gobp_blood_vessel_morphogenesis,5777
gobp_blood_vessel_morphogenesis,578
gobp_blood_vessel_morphogenesis,5787
gobp_blood_vessel_morphogenesis,5795
gobp_blood_vessel_morphogenesis,5797
gobp_blood_vessel_morphogenesis,581
gobp_blood_vessel_morphogenesis,58495
gobp_blood_vessel_morphogenesis,58504
gobp_blood_vessel_morphogenesis,5906
gobp_blood_vessel_morphogenesis,5921
gobp_blood_vessel_morphogenesis,5970
gobp_blood_vessel_morphogenesis,6019
gobp_blood_vessel_morphogenesis,6050
gobp_blood_vessel_morphogenesis,60675
gobp_blood_vessel_morphogenesis,60681
gobp_blood_vessel_morphogenesis,6091
gobp_blood_vessel_morphogenesis,6093
gobp_blood_vessel_morphogenesis,6095
gobp_blood_vessel_morphogenesis,619552
gobp_blood_vessel_morphogenesis,6237
gobp_blood_vessel_morphogenesis,6271
gobp_blood_vessel_morphogenesis,6278
gobp_blood_vessel_morphogenesis,6301
gobp_blood_vessel_morphogenesis,6303
gobp_blood_vessel_morphogenesis,634
gobp_blood_vessel_morphogenesis,6347
gobp_blood_vessel_morphogenesis,6355
gobp_blood_vessel_morphogenesis,6356
gobp_blood_vessel_morphogenesis,6369
gobp_blood_vessel_morphogenesis,6376
gobp_blood_vessel_morphogenesis,639
gobp_blood_vessel_morphogenesis,63923
gobp_blood_vessel_morphogenesis,63943
gobp_blood_vessel_morphogenesis,64094
gobp_blood_vessel_morphogenesis,64102
gobp_blood_vessel_morphogenesis,641700
gobp_blood_vessel_morphogenesis,64218
gobp_blood_vessel_morphogenesis,6422
gobp_blood_vessel_morphogenesis,64220
gobp_blood_vessel_morphogenesis,6423
gobp_blood_vessel_morphogenesis,64321
gobp_blood_vessel_morphogenesis,64344
gobp_blood_vessel_morphogenesis,6444
gobp_blood_vessel_morphogenesis,6461
gobp_blood_vessel_morphogenesis,6464
gobp_blood_vessel_morphogenesis,6469
gobp_blood_vessel_morphogenesis,64783
gobp_blood_vessel_morphogenesis,64855
gobp_blood_vessel_morphogenesis,6495
gobp_blood_vessel_morphogenesis,6505
gobp_blood_vessel_morphogenesis,65125
gobp_blood_vessel_morphogenesis,652
gobp_blood_vessel_morphogenesis,6558
gobp_blood_vessel_morphogenesis,657
gobp_blood_vessel_morphogenesis,659
gobp_blood_vessel_morphogenesis,6608
gobp_blood_vessel_morphogenesis,664616
gobp_blood_vessel_morphogenesis,6654
gobp_blood_vessel_morphogenesis,6659
gobp_blood_vessel_morphogenesis,6667
gobp_blood_vessel_morphogenesis,6672
gobp_blood_vessel_morphogenesis,6678
gobp_blood_vessel_morphogenesis,672
gobp_blood_vessel_morphogenesis,6722
gobp_blood_vessel_morphogenesis,6733
gobp_blood_vessel_morphogenesis,677
gobp_blood_vessel_morphogenesis,6772
gobp_blood_vessel_morphogenesis,6774
gobp_blood_vessel_morphogenesis,6786
gobp_blood_vessel_morphogenesis,6789
gobp_blood_vessel_morphogenesis,682
gobp_blood_vessel_morphogenesis,6833
gobp_blood_vessel_morphogenesis,6850
gobp_blood_vessel_morphogenesis,688
gobp_blood_vessel_morphogenesis,6886
gobp_blood_vessel_morphogenesis,6899
gobp_blood_vessel_morphogenesis,6909
gobp_blood_vessel_morphogenesis,6910
gobp_blood_vessel_morphogenesis,6911
gobp_blood_vessel_morphogenesis,6915
gobp_blood_vessel_morphogenesis,693225
gobp_blood_vessel_morphogenesis,694
gobp_blood_vessel_morphogenesis,6943
gobp_blood_vessel_morphogenesis,6997
gobp_blood_vessel_morphogenesis,7010
gobp_blood_vessel_morphogenesis,7015
gobp_blood_vessel_morphogenesis,7021
gobp_blood_vessel_morphogenesis,7026
gobp_blood_vessel_morphogenesis,7039
gobp_blood_vessel_morphogenesis,7040
gobp_blood_vessel_morphogenesis,7042
gobp_blood_vessel_morphogenesis,7045
gobp_blood_vessel_morphogenesis,7046
gobp_blood_vessel_morphogenesis,7048
gobp_blood_vessel_morphogenesis,7049
gobp_blood_vessel_morphogenesis,7052
gobp_blood_vessel_morphogenesis,7057
gobp_blood_vessel_morphogenesis,7058
gobp_blood_vessel_morphogenesis,7060
gobp_blood_vessel_morphogenesis,7070
gobp_blood_vessel_morphogenesis,7075
gobp_blood_vessel_morphogenesis,7082
gobp_blood_vessel_morphogenesis,7098
gobp_blood_vessel_morphogenesis,71
gobp_blood_vessel_morphogenesis,7101
gobp_blood_vessel_morphogenesis,7122
gobp_blood_vessel_morphogenesis,7124
gobp_blood_vessel_morphogenesis,7127
gobp_blood_vessel_morphogenesis,7128
gobp_blood_vessel_morphogenesis,7137
gobp_blood_vessel_morphogenesis,718
gobp_blood_vessel_morphogenesis,719
gobp_blood_vessel_morphogenesis,728
gobp_blood_vessel_morphogenesis,7291
gobp_blood_vessel_morphogenesis,729230
gobp_blood_vessel_morphogenesis,7342
gobp_blood_vessel_morphogenesis,7410
gobp_blood_vessel_morphogenesis,7422
gobp_blood_vessel_morphogenesis,7423
gobp_blood_vessel_morphogenesis,7424
gobp_blood_vessel_morphogenesis,7453
gobp_blood_vessel_morphogenesis,7474
gobp_blood_vessel_morphogenesis,7476
gobp_blood_vessel_morphogenesis,7477
gobp_blood_vessel_morphogenesis,7481
gobp_blood_vessel_morphogenesis,7490
gobp_blood_vessel_morphogenesis,7494
gobp_blood_vessel_morphogenesis,7498
gobp_blood_vessel_morphogenesis,7534
gobp_blood_vessel_morphogenesis,7716
gobp_blood_vessel_morphogenesis,7837
gobp_blood_vessel_morphogenesis,7852
gobp_blood_vessel_morphogenesis,7855
gobp_blood_vessel_morphogenesis,7857
gobp_blood_vessel_morphogenesis,79031
gobp_blood_vessel_morphogenesis,79400
gobp_blood_vessel_morphogenesis,79602
gobp_blood_vessel_morphogenesis,79625
gobp_blood_vessel_morphogenesis,79733
gobp_blood_vessel_morphogenesis,79805
gobp_blood_vessel_morphogenesis,79812
gobp_blood_vessel_morphogenesis,79879
gobp_blood_vessel_morphogenesis,79924
gobp_blood_vessel_morphogenesis,800
gobp_blood_vessel_morphogenesis,80025
gobp_blood_vessel_morphogenesis,80149
gobp_blood_vessel_morphogenesis,80155
gobp_blood_vessel_morphogenesis,8038
gobp_blood_vessel_morphogenesis,80781
gobp_blood_vessel_morphogenesis,8091
gobp_blood_vessel_morphogenesis,8131
gobp_blood_vessel_morphogenesis,81575
gobp_blood_vessel_morphogenesis,820
gobp_blood_vessel_morphogenesis,8322
gobp_blood_vessel_morphogenesis,8325
gobp_blood_vessel_morphogenesis,83478
gobp_blood_vessel_morphogenesis,83605
gobp_blood_vessel_morphogenesis,83700
gobp_blood_vessel_morphogenesis,83854
gobp_blood_vessel_morphogenesis,84034
gobp_blood_vessel_morphogenesis,841
gobp_blood_vessel_morphogenesis,8434
gobp_blood_vessel_morphogenesis,84432
gobp_blood_vessel_morphogenesis,8456
gobp_blood_vessel_morphogenesis,8463
gobp_blood_vessel_morphogenesis,84700
gobp_blood_vessel_morphogenesis,84830
gobp_blood_vessel_morphogenesis,84870
gobp_blood_vessel_morphogenesis,8503
gobp_blood_vessel_morphogenesis,85301
gobp_blood_vessel_morphogenesis,857
gobp_blood_vessel_morphogenesis,861
gobp_blood_vessel_morphogenesis,8742
gobp_blood_vessel_morphogenesis,8751
gobp_blood_vessel_morphogenesis,8817
gobp_blood_vessel_morphogenesis,8823
gobp_blood_vessel_morphogenesis,8828
gobp_blood_vessel_morphogenesis,8829
gobp_blood_vessel_morphogenesis,8838
gobp_blood_vessel_morphogenesis,8862
gobp_blood_vessel_morphogenesis,8877
gobp_blood_vessel_morphogenesis,8879
gobp_blood_vessel_morphogenesis,889
gobp_blood_vessel_morphogenesis,8928
gobp_blood_vessel_morphogenesis,90
gobp_blood_vessel_morphogenesis,90139
gobp_blood_vessel_morphogenesis,9022
gobp_blood_vessel_morphogenesis,90268
gobp_blood_vessel_morphogenesis,9037
gobp_blood_vessel_morphogenesis,9047
gobp_blood_vessel_morphogenesis,90627
gobp_blood_vessel_morphogenesis,90993
gobp_blood_vessel_morphogenesis,91010
gobp_blood_vessel_morphogenesis,9146
gobp_blood_vessel_morphogenesis,92140
gobp_blood_vessel_morphogenesis,9241
gobp_blood_vessel_morphogenesis,9255
gobp_blood_vessel_morphogenesis,9270
gobp_blood_vessel_morphogenesis,9289
gobp_blood_vessel_morphogenesis,9314
gobp_blood_vessel_morphogenesis,9353
gobp_blood_vessel_morphogenesis,93649
gobp_blood_vessel_morphogenesis,9394
gobp_blood_vessel_morphogenesis,93974
gobp_blood_vessel_morphogenesis,94
gobp_blood_vessel_morphogenesis,9421
gobp_blood_vessel_morphogenesis,9444
gobp_blood_vessel_morphogenesis,9451
gobp_blood_vessel_morphogenesis,9464
gobp_blood_vessel_morphogenesis,947
gobp_blood_vessel_morphogenesis,9475
gobp_blood_vessel_morphogenesis,948
gobp_blood_vessel_morphogenesis,9496
gobp_blood_vessel_morphogenesis,9510
gobp_blood_vessel_morphogenesis,9525
gobp_blood_vessel_morphogenesis,958
gobp_blood_vessel_morphogenesis,961
gobp_blood_vessel_morphogenesis,9693
gobp_blood_vessel_morphogenesis,9723
gobp_blood_vessel_morphogenesis,9734
gobp_blood_vessel_morphogenesis,9820
gobp_blood_vessel_morphogenesis,998
gobp_blood_vessel_morphogenesis,9982
gobp_blood_vessel_morphogenesis,9990
gobp_detection_of_mechanical_stimulus,1000
gobp_detection_of_mechanical_stimulus,10343
gobp_detection_of_mechanical_stimulus,11280
gobp_detection_of_mechanical_stimulus,114780
gobp_detection_of_mechanical_stimulus,117531
gobp_detection_of_mechanical_stimulus,117532
gobp_detection_of_mechanical_stimulus,1301
gobp_detection_of_mechanical_stimulus,1499
gobp_detection_of_mechanical_stimulus,161497
gobp_detection_of_mechanical_stimulus,168507
gobp_detection_of_mechanical_stimulus,222662
gobp_detection_of_mechanical_stimulus,23349
gobp_detection_of_mechanical_stimulus,23621
gobp_detection_of_mechanical_stimulus,2534
gobp_detection_of_mechanical_stimulus,25861
gobp_detection_of_mechanical_stimulus,25963
gobp_detection_of_mechanical_stimulus,27039
gobp_detection_of_mechanical_stimulus,3249
gobp_detection_of_mechanical_stimulus,3356
gobp_detection_of_mechanical_stimulus,342372
gobp_detection_of_mechanical_stimulus,3673
gobp_detection_of_mechanical_stimulus,3728
gobp_detection_of_mechanical_stimulus,3736
gobp_detection_of_mechanical_stimulus,3784
gobp_detection_of_mechanical_stimulus,3815
gobp_detection_of_mechanical_stimulus,40
gobp_detection_of_mechanical_stimulus,4914
gobp_detection_of_mechanical_stimulus,494513
gobp_detection_of_mechanical_stimulus,50801
gobp_detection_of_mechanical_stimulus,5270
gobp_detection_of_mechanical_stimulus,5310
gobp_detection_of_mechanical_stimulus,5311
gobp_detection_of_mechanical_stimulus,55584
gobp_detection_of_mechanical_stimulus,57053
gobp_detection_of_mechanical_stimulus,5747
gobp_detection_of_mechanical_stimulus,6323
gobp_detection_of_mechanical_stimulus,6335
gobp_detection_of_mechanical_stimulus,6387
gobp_detection_of_mechanical_stimulus,63895
gobp_detection_of_mechanical_stimulus,63982
gobp_detection_of_mechanical_stimulus,7124
gobp_detection_of_mechanical_stimulus,7273
gobp_detection_of_mechanical_stimulus,7852
gobp_detection_of_mechanical_stimulus,79955
gobp_detection_of_mechanical_stimulus,8048
gobp_detection_of_mechanical_stimulus,8195
gobp_detection_of_mechanical_stimulus,83862
gobp_detection_of_mechanical_stimulus,84059
gobp_detection_of_mechanical_stimulus,8557
gobp_detection_of_mechanical_stimulus,859
gobp_detection_of_mechanical_stimulus,8989
gobp_detection_of_mechanical_stimulus,9033
gobp_detection_of_mechanical_stimulus,9311
gobp_detection_of_mechanical_stimulus,9780
gobp_endothelial_cell_proliferation,10000
gobp_endothelial_cell_proliferation,10016
gobp_endothelial_cell_proliferation,100423036
gobp_endothelial_cell_proliferation,100506013
gobp_endothelial_cell_proliferation,1012
gobp_endothelial_cell_proliferation,10344
gobp_endothelial_cell_proliferation,11061
gobp_endothelial_cell_proliferation,11235
gobp_endothelial_cell_proliferation,116844
gobp_endothelial_cell_proliferation,1232
gobp_endothelial_cell_proliferation,1285
gobp_endothelial_cell_proliferation,1295
gobp_endothelial_cell_proliferation,1296
gobp_endothelial_cell_proliferation,1621
gobp_endothelial_cell_proliferation,168667
gobp_endothelial_cell_proliferation,1739
gobp_endothelial_cell_proliferation,185
gobp_endothelial_cell_proliferation,187
gobp_endothelial_cell_proliferation,1893
gobp_endothelial_cell_proliferation,1950
gobp_endothelial_cell_proliferation,1960
gobp_endothelial_cell_proliferation,196740
gobp_endothelial_cell_proliferation,1969
gobp_endothelial_cell_proliferation,207
gobp_endothelial_cell_proliferation,2081
gobp_endothelial_cell_proliferation,2152
gobp_endothelial_cell_proliferation,2247
gobp_endothelial_cell_proliferation,2252
gobp_endothelial_cell_proliferation,2255
gobp_endothelial_cell_proliferation,2260
gobp_endothelial_cell_proliferation,2277
gobp_endothelial_cell_proliferation,22846
gobp_endothelial_cell_proliferation,2321
gobp_endothelial_cell_proliferation,23213
gobp_endothelial_cell_proliferation,2324
gobp_endothelial_cell_proliferation,23411
gobp_endothelial_cell_proliferation,240
gobp_endothelial_cell_proliferation,2523
gobp_endothelial_cell_proliferation,2524
gobp_endothelial_cell_proliferation,253260
gobp_endothelial_cell_proliferation,25865
gobp_endothelial_cell_proliferation,26051
gobp_endothelial_cell_proliferation,2624
gobp_endothelial_cell_proliferation,2658
gobp_endothelial_cell_proliferation,2693
gobp_endothelial_cell_proliferation,283
gobp_endothelial_cell_proliferation,284
gobp_endothelial_cell_proliferation,284361
gobp_endothelial_cell_proliferation,28984
gobp_endothelial_cell_proliferation,3091
gobp_endothelial_cell_proliferation,3146
gobp_endothelial_cell_proliferation,3148
gobp_endothelial_cell_proliferation,3162
gobp_endothelial_cell_proliferation,3164
gobp_endothelial_cell_proliferation,3339
gobp_endothelial_cell_proliferation,335
gobp_endothelial_cell_proliferation,3357
gobp_endothelial_cell_proliferation,348
gobp_endothelial_cell_proliferation,3481
gobp_endothelial_cell_proliferation,350
gobp_endothelial_cell_proliferation,3586
gobp_endothelial_cell_proliferation,3592
gobp_endothelial_cell_proliferation,3593
gobp_endothelial_cell_proliferation,3676
gobp_endothelial_cell_proliferation,3690
gobp_endothelial_cell_proliferation,3791
gobp_endothelial_cell_proliferation,3952
gobp_endothelial_cell_proliferation,3988
gobp_endothelial_cell_proliferation,4017
gobp_endothelial_cell_proliferation,405
gobp_endothelial_cell_proliferation,406884
gobp_endothelial_cell_proliferation,406893
gobp_endothelial_cell_proliferation,406902
gobp_endothelial_cell_proliferation,406903
gobp_endothelial_cell_proliferation,406913
gobp_endothelial_cell_proliferation,406917
gobp_endothelial_cell_proliferation,406919
gobp_endothelial_cell_proliferation,406921
gobp_endothelial_cell_proliferation,406938
gobp_endothelial_cell_proliferation,406941
gobp_endothelial_cell_proliferation,406942
gobp_endothelial_cell_proliferation,406943
gobp_endothelial_cell_proliferation,406948
gobp_endothelial_cell_proliferation,406949
gobp_endothelial_cell_proliferation,406950
gobp_endothelial_cell_proliferation,406968
gobp_endothelial_cell_proliferation,406985
gobp_endothelial_cell_proliferation,406988
gobp_endothelial_cell_proliferation,406991
gobp_endothelial_cell_proliferation,407004
gobp_endothelial_cell_proliferation,407007
gobp_endothelial_cell_proliferation,407010
gobp_endothelial_cell_proliferation,407012
gobp_endothelial_cell_proliferation,407015
gobp_endothelial_cell_proliferation,407018
gobp_endothelial_cell_proliferation,407019
gobp_endothelial_cell_proliferation,407021
gobp_endothelial_cell_proliferation,407026
gobp_endothelial_cell_proliferation,407030
gobp_endothelial_cell_proliferation,407034
gobp_endothelial_cell_proliferation,407040
gobp_endothelial_cell_proliferation,407048
gobp_endothelial_cell_proliferation,407054
gobp_endothelial_cell_proliferation,4192
gobp_endothelial_cell_proliferation,4208
gobp_endothelial_cell_proliferation,4323
gobp_endothelial_cell_proliferation,441478
gobp_endothelial_cell_proliferation,442890
gobp_endothelial_cell_proliferation,442891
gobp_endothelial_cell_proliferation,442909
gobp_endothelial_cell_proliferation,4763
gobp_endothelial_cell_proliferation,4804
gobp_endothelial_cell_proliferation,4893
gobp_endothelial_cell_proliferation,494323
gobp_endothelial_cell_proliferation,494336
gobp_endothelial_cell_proliferation,498
gobp_endothelial_cell_proliferation,51157
gobp_endothelial_cell_proliferation,51162
gobp_endothelial_cell_proliferation,51378
gobp_endothelial_cell_proliferation,51548
gobp_endothelial_cell_proliferation,5155
gobp_endothelial_cell_proliferation,5170
gobp_endothelial_cell_proliferation,51738
gobp_endothelial_cell_proliferation,5228
gobp_endothelial_cell_proliferation,5291
gobp_endothelial_cell_proliferation,5293
gobp_endothelial_cell_proliferation,5335
gobp_endothelial_cell_proliferation,5365
gobp_endothelial_cell_proliferation,54567
gobp_endothelial_cell_proliferation,5468
gobp_endothelial_cell_proliferation,55109
gobp_endothelial_cell_proliferation,55145
gobp_endothelial_cell_proliferation,55333
gobp_endothelial_cell_proliferation,55334
gobp_endothelial_cell_proliferation,5578
gobp_endothelial_cell_proliferation,5587
gobp_endothelial_cell_proliferation,56005
gobp_endothelial_cell_proliferation,5613
gobp_endothelial_cell_proliferation,5617
gobp_endothelial_cell_proliferation,5629
gobp_endothelial_cell_proliferation,574032
gobp_endothelial_cell_proliferation,574408
gobp_endothelial_cell_proliferation,574434
gobp_endothelial_cell_proliferation,574449
gobp_endothelial_cell_proliferation,574452
gobp_endothelial_cell_proliferation,574453
gobp_endothelial_cell_proliferation,574456
gobp_endothelial_cell_proliferation,574501
gobp_endothelial_cell_proliferation,574506
gobp_endothelial_cell_proliferation,57521
gobp_endothelial_cell_proliferation,57608
gobp_endothelial_cell_proliferation,57804
gobp_endothelial_cell_proliferation,5797
gobp_endothelial_cell_proliferation,60675
gobp_endothelial_cell_proliferation,619552
gobp_endothelial_cell_proliferation,6347
gobp_endothelial_cell_proliferation,6356
gobp_endothelial_cell_proliferation,6369
gobp_endothelial_cell_proliferation,6387
gobp_endothelial_cell_proliferation,64102
gobp_endothelial_cell_proliferation,652
gobp_endothelial_cell_proliferation,654
gobp_endothelial_cell_proliferation,659
gobp_endothelial_cell_proliferation,664616
gobp_endothelial_cell_proliferation,6667
gobp_endothelial_cell_proliferation,6678
gobp_endothelial_cell_proliferation,6772
gobp_endothelial_cell_proliferation,6774
gobp_endothelial_cell_proliferation,6776
gobp_endothelial_cell_proliferation,6868
gobp_endothelial_cell_proliferation,7010
gobp_endothelial_cell_proliferation,7026
gobp_endothelial_cell_proliferation,7046
gobp_endothelial_cell_proliferation,7057
gobp_endothelial_cell_proliferation,7060
gobp_endothelial_cell_proliferation,7075
gobp_endothelial_cell_proliferation,7124
gobp_endothelial_cell_proliferation,7422
gobp_endothelial_cell_proliferation,7423
gobp_endothelial_cell_proliferation,7424
gobp_endothelial_cell_proliferation,7474
gobp_endothelial_cell_proliferation,7498
gobp_endothelial_cell_proliferation,7857
gobp_endothelial_cell_proliferation,79031
gobp_endothelial_cell_proliferation,79400
gobp_endothelial_cell_proliferation,79805
gobp_endothelial_cell_proliferation,79812
gobp_endothelial_cell_proliferation,84432
gobp_endothelial_cell_proliferation,84913
gobp_endothelial_cell_proliferation,857
gobp_endothelial_cell_proliferation,858
gobp_endothelial_cell_proliferation,8742
gobp_endothelial_cell_proliferation,8817
gobp_endothelial_cell_proliferation,8823
gobp_endothelial_cell_proliferation,8828
gobp_endothelial_cell_proliferation,8829
gobp_endothelial_cell_proliferation,8854
gobp_endothelial_cell_proliferation,8862
gobp_endothelial_cell_proliferation,889
gobp_endothelial_cell_proliferation,9037
gobp_endothelial_cell_proliferation,9255
gobp_endothelial_cell_proliferation,9270
gobp_endothelial_cell_proliferation,93974
gobp_endothelial_cell_proliferation,94
gobp_endothelial_cell_proliferation,947
gobp_endothelial_cell_proliferation,949
gobp_endothelial_cell_proliferation,9839
gobp_endothelial_cell_proliferation,9982
gobp_establishment_of_blood_brain_barrier,1365
gobp_establishment_of_blood_brain_barrier,1499
gobp_establishment_of_blood_brain_barrier,25960
gobp_establishment_of_blood_brain_barrier,4041
gobp_establishment_of_blood_brain_barrier,4693
gobp_establishment_of_blood_brain_barrier,50943
gobp_establishment_of_blood_brain_barrier,51599
gobp_establishment_of_blood_brain_barrier,54587
gobp_establishment_of_blood_brain_barrier,669
gobp_establishment_of_blood_brain_barrier,7274
gobp_establishment_of_blood_brain_barrier,7442
gobp_establishment_of_blood_brain_barrier,7476
gobp_establishment_of_blood_brain_barrier,8322
gobp_establishment_of_blood_brain_barrier,8434
gobp_establishment_of_blood_brain_barrier,84879
gobp_establishment_of_blood_brain_barrier,9525
gobp_establishment_of_endothelial_barrier,1003
gobp_establishment_of_endothelial_barrier,10411
gobp_establishment_of_endothelial_barrier,10855
gobp_establishment_of_endothelial_barrier,118
gobp_establishment_of_endothelial_barrier,1365
gobp_establishment_of_endothelial_barrier,153562
gobp_establishment_of_endothelial_barrier,1903
gobp_establishment_of_endothelial_barrier,1909
gobp_establishment_of_endothelial_barrier,1910
gobp_establishment_of_endothelial_barrier,2150
gobp_establishment_of_endothelial_barrier,2194
gobp_establishment_of_endothelial_barrier,23236
gobp_establishment_of_endothelial_barrier,26051
gobp_establishment_of_endothelial_barrier,27134
gobp_establishment_of_endothelial_barrier,2889
gobp_establishment_of_endothelial_barrier,3383
gobp_establishment_of_endothelial_barrier,340481
gobp_establishment_of_endothelial_barrier,3551
gobp_establishment_of_endothelial_barrier,3553
gobp_establishment_of_endothelial_barrier,4301
gobp_establishment_of_endothelial_barrier,4478
gobp_establishment_of_endothelial_barrier,4615
gobp_establishment_of_endothelial_barrier,4659
gobp_establishment_of_endothelial_barrier,50848
gobp_establishment_of_endothelial_barrier,50943
gobp_establishment_of_endothelial_barrier,5138
gobp_establishment_of_endothelial_barrier,5144
gobp_establishment_of_endothelial_barrier,51735
gobp_establishment_of_endothelial_barrier,5175
gobp_establishment_of_endothelial_barrier,54345
gobp_establishment_of_endothelial_barrier,54538
gobp_establishment_of_endothelial_barrier,5624
gobp_establishment_of_endothelial_barrier,57826
gobp_establishment_of_endothelial_barrier,5802
gobp_establishment_of_endothelial_barrier,5861
gobp_establishment_of_endothelial_barrier,5906
gobp_establishment_of_endothelial_barrier,5908
gobp_establishment_of_endothelial_barrier,5912
gobp_establishment_of_endothelial_barrier,5962
gobp_establishment_of_endothelial_barrier,6093
gobp_establishment_of_endothelial_barrier,7082
gobp_establishment_of_endothelial_barrier,7122
gobp_establishment_of_endothelial_barrier,7124
gobp_establishment_of_endothelial_barrier,7132
gobp_establishment_of_endothelial_barrier,7414
gobp_establishment_of_endothelial_barrier,7422
gobp_establishment_of_endothelial_barrier,7430
gobp_establishment_of_endothelial_barrier,81876
gobp_establishment_of_endothelial_barrier,9076
gobp_establishment_of_endothelial_barrier,91663
gobp_establishment_of_endothelial_barrier,9294
gobp_establishment_of_endothelial_barrier,9414
gobp_establishment_of_endothelial_barrier,9475
gobp_establishment_of_endothelial_barrier,9693
gobp_establishment_of_endothelial_intestinal_barrier,2194
gobp_establishment_of_endothelial_intestinal_barrier,27134
gobp_establishment_of_endothelial_intestinal_barrier,4301
gobp_establishment_of_endothelial_intestinal_barrier,4615
gobp_establishment_of_endothelial_intestinal_barrier,50848
gobp_establishment_of_endothelial_intestinal_barrier,51735
gobp_establishment_of_endothelial_intestinal_barrier,57826
gobp_establishment_of_endothelial_intestinal_barrier,5802
gobp_establishment_of_endothelial_intestinal_barrier,5861
gobp_establishment_of_endothelial_intestinal_barrier,5912
gobp_establishment_of_endothelial_intestinal_barrier,7082
gobp_establishment_of_endothelial_intestinal_barrier,81876
gobp_establishment_of_endothelial_intestinal_barrier,9076
gobp_establishment_of_endothelial_intestinal_barrier,9414
gobp_establishment_of_endothelial_intestinal_barrier,9693
gobp_regulation_of_blood_brain_barrier_permeability,100506658
gobp_regulation_of_blood_brain_barrier_permeability,27134
gobp_regulation_of_blood_brain_barrier_permeability,284
gobp_regulation_of_blood_brain_barrier_permeability,6456
gobp_regulation_of_blood_brain_barrier_permeability,6833
gobp_regulation_of_blood_brain_barrier_permeability,7082
gobp_regulation_of_blood_brain_barrier_permeability,7422
gobp_regulation_of_blood_brain_barrier_permeability,9414
gobp_regulation_of_blood_brain_barrier_permeability,9839
gobp_regulation_of_cell_activation,100
gobp_regulation_of_cell_activation,100133941
gobp_regulation_of_cell_activation,10019
gobp_regulation_of_cell_activation,10039
gobp_regulation_of_cell_activation,100507436
gobp_regulation_of_cell_activation,100528032
gobp_regulation_of_cell_activation,10062
gobp_regulation_of_cell_activation,10077
gobp_regulation_of_cell_activation,101
gobp_regulation_of_cell_activation,10125
gobp_regulation_of_cell_activation,10148
gobp_regulation_of_cell_activation,10193
gobp_regulation_of_cell_activation,1026
gobp_regulation_of_cell_activation,10288
gobp_regulation_of_cell_activation,10326
gobp_regulation_of_cell_activation,10333
gobp_regulation_of_cell_activation,10385
gobp_regulation_of_cell_activation,10451
gobp_regulation_of_cell_activation,10457
gobp_regulation_of_cell_activation,10459
gobp_regulation_of_cell_activation,10461
gobp_regulation_of_cell_activation,10464
gobp_regulation_of_cell_activation,1050
gobp_regulation_of_cell_activation,1051
gobp_regulation_of_cell_activation,10524
gobp_regulation_of_cell_activation,10538
gobp_regulation_of_cell_activation,10630
gobp_regulation_of_cell_activation,10666
gobp_regulation_of_cell_activation,10673
gobp_regulation_of_cell_activation,1075
gobp_regulation_of_cell_activation,10808
gobp_regulation_of_cell_activation,10859
gobp_regulation_of_cell_activation,10875
gobp_regulation_of_cell_activation,10892
gobp_regulation_of_cell_activation,11005
gobp_regulation_of_cell_activation,11006
gobp_regulation_of_cell_activation,11027
gobp_regulation_of_cell_activation,11035
gobp_regulation_of_cell_activation,11117
gobp_regulation_of_cell_activation,11126
gobp_regulation_of_cell_activation,11146
gobp_regulation_of_cell_activation,11148
gobp_regulation_of_cell_activation,11151
gobp_regulation_of_cell_activation,11221
gobp_regulation_of_cell_activation,112441434
gobp_regulation_of_cell_activation,11277
gobp_regulation_of_cell_activation,11314
gobp_regulation_of_cell_activation,11326
gobp_regulation_of_cell_activation,1141
gobp_regulation_of_cell_activation,114548
gobp_regulation_of_cell_activation,114609
gobp_regulation_of_cell_activation,114757
gobp_regulation_of_cell_activation,114770
gobp_regulation_of_cell_activation,114771
gobp_regulation_of_cell_activation,114897
gobp_regulation_of_cell_activation,115004
gobp_regulation_of_cell_activation,115352
gobp_regulation_of_cell_activation,115650
gobp_regulation_of_cell_activation,116449
gobp_regulation_of_cell_activation,1178
gobp_regulation_of_cell_activation,118460
gobp_regulation_of_cell_activation,120892
gobp_regulation_of_cell_activation,1209
gobp_regulation_of_cell_activation,121260
