GeneSet,Gene
hallmark_apical_junction,91624
hallmark_apical_junction,4763
hallmark_apical_junction,4771
hallmark_apical_junction,23114
hallmark_apical_junction,57555
hallmark_apical_junction,54413
hallmark_apical_junction,4892
hallmark_apical_junction,4902
hallmark_apical_junction,9379
hallmark_apical_junction,64398
hallmark_apical_junction,84552
hallmark_apical_junction,55742
hallmark_apical_junction,5089
hallmark_apical_junction,5097
hallmark_apical_junction,79849
hallmark_apical_junction,5175
hallmark_apical_junction,5216
hallmark_apical_junction,5291
hallmark_apical_junction,8503
hallmark_apical_junction,5310
hallmark_apical_junction,5335
hallmark_apical_junction,5522
hallmark_apical_junction,5728
hallmark_apical_junction,5747
hallmark_apical_junction,5788
hallmark_apical_junction,5880
hallmark_apical_junction,5921
hallmark_apical_junction,54509
hallmark_apical_junction,6237
hallmark_apical_junction,6251
hallmark_apical_junction,9672
hallmark_apical_junction,8910
hallmark_apical_junction,6464
hallmark_apical_junction,357
hallmark_apical_junction,140885
hallmark_apical_junction,8935
hallmark_apical_junction,7781
hallmark_apical_junction,9353
hallmark_apical_junction,10174
hallmark_apical_junction,10290
hallmark_apical_junction,6714
hallmark_apical_junction,6810
hallmark_apical_junction,6850
hallmark_apical_junction,8189
hallmark_apical_junction,9344
hallmark_apical_junction,7045
hallmark_apical_junction,7059
hallmark_apical_junction,7070
hallmark_apical_junction,7073
hallmark_apical_junction,7082
hallmark_apical_junction,51754
hallmark_apical_junction,4982
hallmark_apical_junction,7185
hallmark_apical_junction,7216
hallmark_apical_junction,7248
hallmark_apical_junction,7106
hallmark_apical_junction,7283
hallmark_apical_junction,7408
hallmark_apical_junction,7410
hallmark_apical_junction,7412
hallmark_apical_junction,1462
hallmark_apical_junction,7414
hallmark_apical_junction,7450
hallmark_apical_junction,8976
hallmark_apical_junction,65266
hallmark_apical_junction,7533
hallmark_apical_junction,7791
hallmark_apical_surface,102
hallmark_apical_surface,79602
hallmark_apical_surface,84632
hallmark_apical_surface,9465
hallmark_apical_surface,351
hallmark_apical_surface,50617
hallmark_apical_surface,5205
hallmark_apical_surface,2683
hallmark_apical_surface,672
hallmark_apical_surface,11126
hallmark_apical_surface,9696
hallmark_apical_surface,202
hallmark_apical_surface,6376
hallmark_apical_surface,131566
hallmark_apical_surface,1946
hallmark_apical_surface,2050
hallmark_apical_surface,2319
hallmark_apical_surface,2619
hallmark_apical_surface,2625
hallmark_apical_surface,51738
hallmark_apical_surface,2947
hallmark_apical_surface,3315
hallmark_apical_surface,3560
hallmark_apical_surface,3561
hallmark_apical_surface,4067
hallmark_apical_surface,27076
hallmark_apical_surface,4118
hallmark_apical_surface,266727
hallmark_apical_surface,23054
hallmark_apical_surface,22854
hallmark_apical_surface,255738
hallmark_apical_surface,5314
hallmark_apical_surface,5329
hallmark_apical_surface,51458
hallmark_apical_surface,146760
hallmark_apical_surface,80274
hallmark_apical_surface,357
hallmark_apical_surface,116085
hallmark_apical_surface,6517
hallmark_apical_surface,142680
hallmark_apical_surface,8406
hallmark_apical_surface,55959
hallmark_apical_surface,7070
hallmark_apical_surface,51754
hallmark_apoptosis,118
hallmark_apoptosis,150209
hallmark_apoptosis,56172
hallmark_apoptosis,301
hallmark_apoptosis,351
hallmark_apoptosis,467
hallmark_apoptosis,552
hallmark_apoptosis,581
hallmark_apoptosis,10134
hallmark_apoptosis,8915
hallmark_apoptosis,598
hallmark_apoptosis,10017
hallmark_apoptosis,10018
hallmark_apoptosis,599
hallmark_apoptosis,633
hallmark_apoptosis,637
hallmark_apoptosis,638
hallmark_apoptosis,330
hallmark_apoptosis,90427
hallmark_apoptosis,650
hallmark_apoptosis,665
hallmark_apoptosis,672
hallmark_apoptosis,7832
hallmark_apoptosis,10950
hallmark_apoptosis,834
hallmark_apoptosis,835
hallmark_apoptosis,836
hallmark_apoptosis,837
hallmark_apoptosis,839
hallmark_apoptosis,840
hallmark_apoptosis,841
hallmark_apoptosis,842
hallmark_apoptosis,857
hallmark_apoptosis,8900
hallmark_apoptosis,595
hallmark_apoptosis,894
hallmark_apoptosis,929
hallmark_apoptosis,914
hallmark_apoptosis,952
hallmark_apoptosis,960
hallmark_apoptosis,969
hallmark_apoptosis,994
hallmark_apoptosis,1017
hallmark_apoptosis,1026
hallmark_apoptosis,1027
hallmark_apoptosis,8837
hallmark_apoptosis,1191
hallmark_apoptosis,1387
hallmark_apoptosis,1491
hallmark_apoptosis,1499
hallmark_apoptosis,1540
hallmark_apoptosis,1611
hallmark_apoptosis,7818
hallmark_apoptosis,1634
hallmark_apoptosis,1649
hallmark_apoptosis,1676
hallmark_apoptosis,56616
hallmark_apoptosis,3301
hallmark_apoptosis,5611
hallmark_apoptosis,10059
hallmark_apoptosis,1806
hallmark_apoptosis,10682
hallmark_apoptosis,1960
hallmark_apoptosis,2012
hallmark_apoptosis,2026
hallmark_apoptosis,2064
hallmark_apoptosis,2065
hallmark_apoptosis,2069
hallmark_apoptosis,2107
hallmark_apoptosis,2147
hallmark_apoptosis,2149
hallmark_apoptosis,355
hallmark_apoptosis,356
hallmark_apoptosis,2232
hallmark_apoptosis,9638
hallmark_apoptosis,1647
hallmark_apoptosis,4616
hallmark_apoptosis,2643
hallmark_apoptosis,2769
hallmark_apoptosis,2876
hallmark_apoptosis,2878
hallmark_apoptosis,2879
hallmark_apoptosis,2934
hallmark_apoptosis,2936
hallmark_apoptosis,2944
hallmark_apoptosis,3000
hallmark_apoptosis,3005
hallmark_apoptosis,3082
hallmark_apoptosis,3148
hallmark_apoptosis,3162
hallmark_apoptosis,3315
hallmark_apoptosis,8870
hallmark_apoptosis,10410
hallmark_apoptosis,3456
hallmark_apoptosis,3459
hallmark_apoptosis,3482
hallmark_apoptosis,3489
hallmark_apoptosis,3606
hallmark_apoptosis,3552
hallmark_apoptosis,3553
hallmark_apoptosis,3569
hallmark_apoptosis,3659
hallmark_apoptosis,3669
hallmark_apoptosis,3725
hallmark_apoptosis,3875
hallmark_apoptosis,51176
hallmark_apoptosis,3958
hallmark_apoptosis,4000
hallmark_apoptosis,4060
hallmark_apoptosis,8567
hallmark_apoptosis,4170
hallmark_apoptosis,4255
hallmark_apoptosis,4313
hallmark_apoptosis,4739
hallmark_apoptosis,4744
hallmark_apoptosis,5058
hallmark_apoptosis,27250
hallmark_apoptosis,5159
hallmark_apoptosis,8682
hallmark_apoptosis,5327
hallmark_apoptosis,5330
hallmark_apoptosis,9890
hallmark_apoptosis,5366
hallmark_apoptosis,5526
hallmark_apoptosis,5534
hallmark_apoptosis,5538
hallmark_apoptosis,5551
hallmark_apoptosis,5663
hallmark_apoptosis,5664
hallmark_apoptosis,5747
hallmark_apoptosis,5914
hallmark_apoptosis,5970
hallmark_apoptosis,54884
hallmark_apoptosis,388
hallmark_apoptosis,89941
hallmark_apoptosis,6041
hallmark_apoptosis,6093
hallmark_apoptosis,6303
hallmark_apoptosis,6304
hallmark_apoptosis,6309
hallmark_apoptosis,6574
hallmark_apoptosis,4092
hallmark_apoptosis,6647
hallmark_apoptosis,6648
hallmark_apoptosis,6709
hallmark_apoptosis,8878
hallmark_apoptosis,6890
hallmark_apoptosis,7042
hallmark_apoptosis,7049
hallmark_apoptosis,7076
hallmark_apoptosis,7077
hallmark_apoptosis,7078
hallmark_apoptosis,7124
hallmark_apoptosis,51330
hallmark_apoptosis,8743
hallmark_apoptosis,7153
hallmark_apoptosis,706
hallmark_apoptosis,10628
hallmark_apoptosis,7417
hallmark_apoptosis,7465
hallmark_apoptosis,331
hallmark_bile_acid_metabolism,19
hallmark_bile_acid_metabolism,20
hallmark_bile_acid_metabolism,21
hallmark_bile_acid_metabolism,24
hallmark_bile_acid_metabolism,23461
hallmark_bile_acid_metabolism,23460
hallmark_bile_acid_metabolism,10351
hallmark_bile_acid_metabolism,10350
hallmark_bile_acid_metabolism,215
hallmark_bile_acid_metabolism,225
hallmark_bile_acid_metabolism,5825
hallmark_bile_acid_metabolism,64137
hallmark_bile_acid_metabolism,64241
hallmark_bile_acid_metabolism,2180
hallmark_bile_acid_metabolism,51703
