GeneSet,Gene
kegg_pentose_and_glucuronate_interconversions,54658
kegg_pentose_and_glucuronate_interconversions,54659
kegg_pentose_and_glucuronate_interconversions,7366
kegg_fructose_and_mannose_metabolism,4351
kegg_fructose_and_mannose_metabolism,5373
kegg_fructose_and_mannose_metabolism,5372
kegg_fructose_and_mannose_metabolism,8789
kegg_fructose_and_mannose_metabolism,5213
kegg_fructose_and_mannose_metabolism,2762
kegg_fructose_and_mannose_metabolism,5210
kegg_fructose_and_mannose_metabolism,5211
kegg_fructose_and_mannose_metabolism,9107
kegg_fructose_and_mannose_metabolism,7167
kegg_fructose_and_mannose_metabolism,29085
kegg_fructose_and_mannose_metabolism,5209
kegg_fructose_and_mannose_metabolism,197258
kegg_fructose_and_mannose_metabolism,5208
kegg_fructose_and_mannose_metabolism,8776
kegg_fructose_and_mannose_metabolism,5207
kegg_fructose_and_mannose_metabolism,57016
kegg_fructose_and_mannose_metabolism,8790
kegg_fructose_and_mannose_metabolism,3795
kegg_fructose_and_mannose_metabolism,2203
kegg_fructose_and_mannose_metabolism,8898
kegg_fructose_and_mannose_metabolism,3099
kegg_fructose_and_mannose_metabolism,3101
kegg_fructose_and_mannose_metabolism,3098
kegg_fructose_and_mannose_metabolism,226
kegg_fructose_and_mannose_metabolism,230
kegg_fructose_and_mannose_metabolism,229
kegg_fructose_and_mannose_metabolism,9108
kegg_fructose_and_mannose_metabolism,7264
kegg_fructose_and_mannose_metabolism,231
kegg_fructose_and_mannose_metabolism,6652
kegg_fructose_and_mannose_metabolism,29926
kegg_fructose_and_mannose_metabolism,5214
kegg_fructose_and_mannose_metabolism,29925
kegg_galactose_metabolism,2645
kegg_galactose_metabolism,2584
kegg_galactose_metabolism,2720
kegg_galactose_metabolism,2582
kegg_galactose_metabolism,2683
kegg_galactose_metabolism,55276
kegg_galactose_metabolism,3906
kegg_galactose_metabolism,5213
kegg_galactose_metabolism,5211
kegg_galactose_metabolism,8972
kegg_galactose_metabolism,3099
kegg_galactose_metabolism,3098
kegg_galactose_metabolism,3101
kegg_galactose_metabolism,2592
kegg_galactose_metabolism,57818
kegg_galactose_metabolism,2717
kegg_galactose_metabolism,2595
kegg_galactose_metabolism,3938
kegg_galactose_metabolism,2585
kegg_galactose_metabolism,2538
kegg_galactose_metabolism,7360
kegg_galactose_metabolism,5236
kegg_galactose_metabolism,231
kegg_galactose_metabolism,8704
kegg_galactose_metabolism,2548
kegg_galactose_metabolism,5214
kegg_ascorbate_and_aldarate_metabolism,54575
kegg_ascorbate_and_aldarate_metabolism,54576
kegg_ascorbate_and_aldarate_metabolism,54577
kegg_ascorbate_and_aldarate_metabolism,54578
kegg_ascorbate_and_aldarate_metabolism,219
kegg_ascorbate_and_aldarate_metabolism,54490
kegg_ascorbate_and_aldarate_metabolism,217
kegg_ascorbate_and_aldarate_metabolism,54579
kegg_ascorbate_and_aldarate_metabolism,55586
kegg_ascorbate_and_aldarate_metabolism,7358
kegg_ascorbate_and_aldarate_metabolism,10941
kegg_ascorbate_and_aldarate_metabolism,223
kegg_ascorbate_and_aldarate_metabolism,224
kegg_ascorbate_and_aldarate_metabolism,54600
kegg_ascorbate_and_aldarate_metabolism,501
kegg_ascorbate_and_aldarate_metabolism,10720
kegg_ascorbate_and_aldarate_metabolism,7365
kegg_ascorbate_and_aldarate_metabolism,7364
kegg_ascorbate_and_aldarate_metabolism,7363
kegg_ascorbate_and_aldarate_metabolism,79799
